Topic,TimeQueried,video_title,video_id,publishedAt,duration,viewcount,likeCount,dislikeCount,favoriteCount,score
DBMS,11:23:29:112,DBMS vs RDBMS. What is DBMS? What is RDBMS? | DB Basics #1,xG9aJCmvA8w,(2016-03-30T07:00:35Z),PT6M22S,71585,521,58,0,71584.86663981619
DBMS,11:23:29:286,transaction management in dbms tutorial | DBMS,eYQwKi7P8MM,(2017-12-15T15:53:55Z),PT9M38S,58760,609,21,0,58759.877160074684
DBMS,11:23:29:468,B tree in database | Introduction | DBMS | Bhanu Priya,c3CrNZaReNM,(2020-03-14T14:38:33Z),PT12M55S,6255,74,8,0,6254.813201684986
DBMS,11:23:29:656,01. Introduction - Database Management Systems in Sinhala - Updated,c68O63tjMBs,(2020-03-01T08:03:59Z),PT9M5S,5565,0,a,0,5564.804355103981
DBMS,11:23:29:864,Advantages  of Database Management System | Unit-1 #02,xPfcnM6Sq5I,(2020-06-25T06:45:47Z),PT9M44S,285,9,0,0,284.8054310395085
DBMS,11:23:30:044,"Database Architecture Working, DBMS Classes for Beginners in Hindi, English",QCBvFcRIzOo,(2016-08-09T04:46:57Z),PT3M48S,64339,305,9,0,64338.840817363525
DBMS,11:23:30:222,Join Operation in DBMS | join operation in relational algebra | join operation in database  DBMS #64,Au-ab_Yq1rw,(2017-09-08T12:41:54Z),PT5M38S,12864,135,7,0,12863.820494136895
DBMS,11:23:30:400,physical storage in database | DBMS,blTkMaz3SYM,(2017-12-19T16:31:49Z),PT9M3S,22170,166,12,0,22169.824200137045
DBMS,11:23:30:679,Introduction to Database Management Systems 1: Fundamental Concepts,6u2zsJOJ_GE,(2013-09-24T21:01:10Z),PT1H16S,363277,2144,64,0,363277.06066685636
DBMS,11:23:30:899,DBMS - Database users and user interfaces,spTr96768qk,(2018-01-24T11:01:39Z),PT3M48S,23681,171,12,0,23680.824797879006
DBMS,11:23:31:119,Relational calculus in dbms | Bhanu Priya,2HBwczTIKI8,(2020-01-08T02:58:53Z),PT6M46S,8648,80,8,0,8647.813918975336
DBMS,11:23:31:340,Third Normal Form | 3 NF | DBMS |,9qWpfTW_c5Y,(2016-10-06T04:38:09Z),PT11M51S,415108,5084,123,0,415108.41213912866
DBMS,11:23:31:560,"Introduction to Join, Types of Join in DBMS in English, Hindi",LMITPBFk3fY,(2016-07-10T13:15:16Z),PT6M48S,157800,1071,79,0,157799.93239143176
DBMS,11:23:31:780,strong entity vs weak entity in dbms,45BdZJ2_SZo,(2017-06-29T04:18:39Z),PT3M7S,38018,425,72,0,38017.85516317056
DBMS,11:23:32:066,"Data, Database, DBMS | XII STD CA | Chapter 3 | Introduction to Database Management  System",GP-lMjM6_CY,(2020-05-19T11:48:13Z),PT8M54S,3142,94,2,0,3141.8155926528248
DBMS,11:23:32:271,#stetcomputerscience #stetcomputerbihar STET COMPUTER SCIENCE 2019 // DBMS part 1//,NgrZuw97f8Q,(2019-10-23T15:26:54Z),PT33M57S,18922,541,9,0,18921.86903078403
DBMS,11:23:32:448,"Super Key, Candidate Key and Primary Key | Database Management System",CsGalH0QKbs,(2014-09-01T10:59:37Z),PT9M49S,351247,2177,237,0,351247.0646119533
DBMS,11:23:32:661,DBMS - Database System Applications,Zde-Lzx_kt4,(2018-01-24T10:52:35Z),PT3M15S,42137,265,10,0,42136.83603542785
DBMS,11:23:32:877,DBMS - Fourth Normal Form 4NF,OBiNTE14EEg,(2018-01-25T10:40:20Z),PT3M13S,45151,300,41,0,45150.84021962157
DBMS,11:23:33:220,Advantages of DBMS or Database in hindi (Simple &amp; Easy),iSBjEcZ1sdM,(2017-03-13T16:54:02Z),PT5M5S,122019,2431,140,0,122019.09497724482
DBMS,11:23:33:562,Database Architecture in DBMS || 1 tier 2 tier and 3 tier Architecture || Simple &amp; Easy Explain,zdABU1bVZDg,(2017-07-30T15:39:26Z),PT11M33S,80008,2361,66,0,80008.08660885738
DBMS,11:23:33:776,Cascading rollback schedule | cascading rollback in dbms | cascadeless rollback | cascading rollback,bhnitK4FSRU,(2017-12-01T05:34:11Z),PT5M3S,12365,142,16,0,12364.82133097564
DBMS,11:23:34:478,Foreign Key | Database Management System,uaRZy-rflRo,(2014-09-27T03:33:36Z),PT6M29S,339157,2075,295,0,339157.0524180173
DBMS,11:23:34:904,"constraint in dbms/sql - (null / notnull, check, default , unique, primary key constraints)",5Oc4wQRjm0U,(2017-09-07T13:45:03Z),PT6M8S,44741,794,32,0,44740.89927652719
DBMS,11:23:35:103,Lec-15: Types of Attributes in ER Model | Full Concept | DBMS in Hindi,WEo3g6Ir-vA,(2018-08-03T15:30:59Z),PT14M2S,130748,2498,38,0,130748.10298698708
DBMS,11:23:35:831,data models in dbms in hindi | data model in dbms | DBMS-Data models | Database Models in DBMS,o2tj1F2HaqE,(2019-11-24T10:49:05Z),PT10M2S,2584,68,5,0,2583.812484394634
DBMS,11:23:36:228,InfyTQ - Learning DBMS and SQL | PlacementSeason,rZAdTGH4gdw,(2020-02-05T15:27:04Z),PT52M38S,31063,577,17,0,31062.87333452614
DBMS,11:23:36:837,How To Score 60+ in DBMS (Database Management System) in just 1 Day - SEM 5 COMPUTERS,zvQi2qDxlw8,(2019-09-30T16:23:43Z),PT7M6S,10647,230,3,0,10646.83185123413
DBMS,11:23:37:020,DBMS - First Normal Form (INF),7F9ni-IVD90,(2018-01-25T10:39:46Z),PT3M32S,37246,209,13,0,37245.8293407179
DBMS,11:23:37:600,DBMS - Sparse vs. Dense Index,lg8S2s_yTh4,(2018-01-25T13:07:54Z),PT3M55S,14660,135,11,0,14659.820494136895
DBMS,11:23:37:837,fully functional dependency in dbms | transitive dependency |,fzfT2vp3kjM,(2018-03-08T00:49:40Z),PT12M5S,89094,764,56,0,89093.89569007543
DBMS,11:23:38:041,"Part 25 DBMS MCQs  I Most important question I IBPS I BANK I PO, Clerk I Operator",ewJH_1uv090,(2018-12-18T04:57:32Z),PT20M10S,2959,97,2,0,2958.8159512980005
DBMS,11:23:38:263,IBPS SO IT | Most Important Questions Based on DBMS | Solanki Sir |  7 P.M,uJx2zlA-0kI,(2018-10-22T14:35:17Z),PT59M4S,13968,405,24,0,13967.852772202723
DBMS,11:23:38:480,DBMS - Second Normal Form (2NF),Ko_LE3TNO64,(2018-01-25T10:39:49Z),PT10M21S,44388,371,14,0,44387.848707557394
DBMS,11:23:38:700,What is Database in Telugu | Database Management System,8K1bOgycVNw,(2020-03-20T12:09:23Z),PT7M11S,4315,181,9,0,4314.825993362924
DBMS,11:23:38:921,Lec- 35 Dependency Preserving Decomposition in DBMS | Example 2 in Hindi,jxENwUU9j7w,(2020-02-14T16:04:26Z),PT7M20S,11060,307,1,0,11059.841056460311
DBMS,11:23:39:510,Attribute &amp; its Domain | Database Management System,KlhQbN-Sq9E,(2014-07-14T06:41:27Z),PT4M8S,35183,181,23,0,35182.82599336292
DBMS,11:23:39:740,Part 2.5 Degree of a Relationship in a ER Diagram in DBMS in hindi name degree Cartesian ratio,JGOvqCFrldU,(2018-09-17T12:18:14Z),PT6M50S,138004,1836,33,0,138004.0238459516
DBMS,11:23:40:067,SQl Tutorial 1 | What is Database DBMS RDBMS SQL,V2Exczh3Row,(2019-09-22T11:35:31Z),PT8M12S,1493,49,1,0,1492.8102129751867
DBMS,11:23:40:281,Part-38 | Dbms topics wise marks distribution important topics of dbms dbms gate syllabus,22r-OiyR86g,(2017-09-27T06:27:34Z),PT18M31S,37451,702,6,0,37450.88827807513
DBMS,11:23:40:545,Lec-47: Union Operation in Relational Algebra | Database Management System,b0zitqncxP8,(2018-07-05T07:47:53Z),PT7M20S,64411,1116,15,0,64410.9377711094
DBMS,11:23:40:768,Lec-48: Division Operation in Relational Algebra | Database Management System,lbvCaETL2FI,(2018-07-24T04:45:40Z),PT14M43S,89904,2801,47,0,89904.13921014985
DBMS,11:23:40:989,NTA UGC NET December 2019 Computer Science | Expected Questions | Database Management System DBMS,gKg-NzyrKyM,(2019-10-21T08:45:13Z),PT2H15M49S,31096,771,39,0,31095.896526914177
DBMS,11:23:41:211,DBMS - Fifth Normal Form (5NF),7sEMzgclzPo,(2018-01-31T12:10:46Z),PT3M40S,32277,275,19,0,32276.83723091177
DBMS,11:23:41:560,Lec-62: EXIST and NOT EXIST Subqueries(part-8) | Database Management System,wA9GJZcB618,(2018-09-25T07:47:48Z),PT14M9S,84038,1917,35,0,84038.03352937136
DBMS,11:23:41:780,Advantages and Disadvantages of DBMS,Q5MwHHytobE,(2020-01-13T11:56:52Z),PT9M59S,1684,20,2,0,1683.80674607182
DBMS,11:23:42:000,deadlock in database | DBMS,ee-wg9q29f0,(2017-12-18T16:19:20Z),PT14M55S,53643,500,37,0,53642.86412929996
DBMS,11:23:42:220,DBMS - Forming Schemas from ER-Diagram,0EXfb3HzBTs,(2018-01-24T12:38:29Z),PT11M10S,42051,306,37,0,42050.84093691192
DBMS,11:23:42:522,Database Tutorial for Beginners,wR0jg0eQsZA,(2018-04-16T16:50:11Z),PT5M32S,402894,5206,104,0,402894.4267240325
DBMS,11:23:42:880,DBMS - Question Solve on ER-Diagram - 2,EEqqpqPtKfk,(2018-01-24T12:39:09Z),PT2M3S,10190,37,1,0,10189.808778394483
DBMS,11:23:43:100,Lec-68: Introduction to PL-SQL in DBMS,iyJxCc9XRxU,(2020-02-25T13:00:42Z),PT6M25S,14194,442,9,0,14193.857195493225
DBMS,11:23:43:330,Transaction States | DBMS | Database management system  in English,jbP2TB2jkiQ,(2020-05-25T15:40:47Z),PT5M34S,328,7,0,0,327.8051919427246
DBMS,11:23:43:560,"What is Data, Database &amp; Database Management System [DBMS] in Hindi 2019",wBY85Tsii0Y,(2019-07-06T13:27:48Z),PT15M28S,13161,433,14,0,13160.856119557697
DBMS,11:23:43:751,SQL create table in hindi | SQL tutorial in hindi | DBMS Lectures in hindi #72,Pm8XAQYDBGw,(2017-09-19T06:56:45Z),PT4M24S,22937,283,18,0,22936.838187298905
DBMS,11:23:44:037,DBMS - Functional Dependencies (FDs),zZ6mzr5v7ws,(2018-01-25T10:20:06Z),PT6M36S,36001,256,22,0,36000.83495949232
DBMS,11:23:44:210,Lost Update Problem | Write - Write conflict | Blind write problem in dbms | DBMS,N7N-TdqNVRc,(2016-11-23T16:34:21Z),PT4M25S,107527,736,27,0,107526.89234272046
DBMS,11:23:44:405,Properties of Decomposition - DBMS,gen5TRv6Fm0,(2018-05-18T10:27:33Z),PT1M39S,1449,13,0,0,1448.8059092330764
DBMS,11:23:44:760,Concurrency Control - Lock Based Protocol in DBMS Transaction Management,i7LNUio7kvw,(2016-07-16T11:34:35Z),PT11M48S,291648,2053,184,0,291648.0497879527
DBMS,11:23:45:080,DBMS - Concurrency Control,Thm0xW9oTow,(2018-01-30T07:18:21Z),PT4M35S,23611,164,7,0,23610.82396104026
DBMS,11:23:45:267,Database Management System Projects Ideas | oracle project ideas | database project ideas,-ptMzn7gj4s,(2018-08-31T09:07:53Z),PT5M26S,7418,64,18,0,7417.812006201066
DBMS,11:23:45:740,DBMS - Tuple Relational Calculus Query Example-1,zS6Ey6v8YBg,(2018-01-24T13:06:51Z),PT4M30S,34859,199,19,0,34858.82814523398
DBMS,11:23:46:041,Lecture 1: DBMS | কিভাবে দশে দশ পাওয়া যায়?। Database Management System | HSC ICT Chapter 6। ডেটাবেইজ,Y3BnPo2Xjcc,(2019-09-11T06:57:17Z),PT16M16S,6622,199,7,0,6621.82814523398
DBMS,11:23:46:227,Participation Constraints | Database Management System,RrjNHz-EEOI,(2014-07-14T08:49:22Z),PT7M,72109,453,56,0,72108.85851052553
DBMS,11:23:46:689,Lecture 2 What is Data Persistence in DBMS Hindi,c6ll4xerBn4,(2015-11-16T05:20:53Z),PT16M33S,174053,2158,61,0,174053.06234053383
DBMS,11:23:46:875,DBMS - Join Operation In Relational Algebra,hIh5-Y1QwFw,(2018-01-24T13:28:06Z),PT7M20S,63639,679,34,0,63638.88552846212
DBMS,11:23:47:323,"Introduction to Database Management System, Features of Data, DBMS Class in Hindi, English",c6o1X3AIIb0,(2016-08-09T04:42:25Z),PT7M15S,239683,986,30,0,239682.92222981845
DBMS,11:23:47:521,Indexing in dbms | dbms indexing in hindi | Introduction to Indexing | DBMS Lectures in Hindi #85,mEkNFhuq8t4,(2017-10-05T05:12:30Z),PT7M18S,23618,219,13,0,23617.830536201818
DBMS,11:23:47:715,Bangla Database Tutorial 6 : Relational Database Management System,Z7nFM-Ed5ok,(2019-03-14T09:14:23Z),PT3M9S,28397,347,2,0,28396.845838395988
DBMS,11:23:47:889,Rename Operation in Relational Algebra | Database Management System,08IvuKpa2M4,(2014-11-01T04:51:57Z),PT4M6S,60394,278,29,0,60393.83758955694
DBMS,11:23:48:076,"DBMS malayalam tutorial , mysql malayalam series",tqwaBBOTD-U,(2019-11-14T13:30:04Z),PT12M17S,6714,314,4,0,6713.841893299054
DBMS,11:23:48:281,mapping relationship in dbms,0DV8EoKZq1Q,(2018-02-11T16:07:34Z),PT5M41S,54274,260,21,0,54273.83543768589
DBMS,11:23:48:601,"ABSTRACTION, SCHEMA, CONSTRAINTS || DBMS",IDhWGHQe9W0,(2019-08-16T13:28:43Z),PT16M57S,22118,305,19,0'},22117.840817363525
DBMS,11:23:48:921,Introduction to Database Management Systems (DBMS) | DBMS | IPU,cm5hsV3Ge8o,(2020-02-23T14:54:12Z),PT2M15S,1579,22,0,0,1578.806985168604
DBMS,11:23:49:111,Object oriented database model - lecture33/ DBMS,2VP94hGLxdY,(2019-08-31T04:16:49Z),PT7M52S,9358,103,6,0,9357.816668588352
DBMS,11:23:49:286,2nf normalization example Decomposition | DBMS,rm0k3hINE64,(2018-03-08T18:50:08Z),PT14M31S,99951,846,78,0,99950.90549304358
DBMS,11:23:49:562,Transaction states | DBMS,z7FX9xHgKWc,(2016-11-19T03:16:55Z),PT12M19S,166004,1412,37,0,166003.97315743341
DBMS,11:23:49:921,Lec-41: Right Outer Join operation with Example | Database Management System,t7J__TGqoQs,(2018-08-29T06:34:47Z),PT8M32S,92963,2801,23,0,92963.13921014985
DBMS,11:23:50:209,DBMS Mini Project - Part1| Introduction &amp; Installing Visual Studio 2017 | Library Management System.,ES5lrr-DvK8,(2017-09-10T06:36:24Z),PT9M15S,59297,533,16,0,59296.868074396894
DBMS,11:23:50:388,Cardinality Ratio | Database Management System,GMB2ySkx5y8,(2014-07-14T08:36:33Z),PT10M6S,78567,315,52,0,78566.84201284745
DBMS,11:23:50:843,Join Operation in DBMS | join operation in relational algebra | join operation in database  DBMS #64,Au-ab_Yq1rw,(2017-09-08T12:41:54Z),PT5M38S,12864,135,7,0,12863.820494136895
DBMS,11:23:51:241,materialized view in database| DBMS,ZomzrCTxFeQ,(2017-12-22T15:47:24Z),PT14M26S,20154,167,16,0,20153.82431968544
DBMS,11:23:51:482,Lecture 8 RDBMS concepts in DBMS Hindi,CsCqcD2u4PA,(2016-02-07T13:00:00Z),PT18M2S,162226,2225,85,0,162226.07035027607
DBMS,11:23:51:801,오라클 데이터베이스 SQL 강의 2강 - 오라클 DBMS 18c XE 설치하기,aDTiSKcMtoc,(2019-08-19T15:41:43Z),PT11M9S,5876,106,1,0,5875.817027233528
DBMS,11:23:52:122,DBMS Indexing: The Basic Concept,zDzu6vka0rQ,(2013-03-06T21:11:10Z),PT9M52S,220298,1360,75,0,220297.96694091705
DBMS,11:23:52:444,DBMS - ER-Diagram with Aggregation,H2AGn0QHcSI,(2018-01-24T12:37:57Z),PT4M19S,29841,228,32,0,29840.831612137346
DBMS,11:23:52:869,10- Hierarchical Data Model In DBMS In HINDI - Overview Of Data Models In DBMS In HINDI,em6EPsDe1fI,(2017-08-01T07:11:29Z),PT5M59S,8238,64,10,0,8237.812006201066
DBMS,11:23:54:822,Lec-75: Cascading vs Cascadeless Schedule with Example | Recoverability | DBMS,Fxt1pk5LEBU,(2019-12-06T14:03:37Z),PT11M33S,20367,466,3,0,20366.860064654633
DBMS,11:23:55:201,"Division Operator in DBMS Relational Algebra with Example in English, Hindi",R8aeztRGIOE,(2016-07-10T12:28:57Z),PT6M16S,76342,479,67,0,76341.86161878373
DBMS,11:23:55:691,Levels Of Abstraction / Views Of Database In Database Management System (HINDI),44C4bwtvybI,(2018-08-19T02:21:45Z),PT5M40S,6387,258,6,0,6386.835198589105
DBMS,11:23:55:867,Introduction To File Organization Explained in Hindi l Database Management System Course,_SuKrHbAeJo,(2019-09-06T08:10:25Z),PT5M28S,3376,138,2,0,3375.8208527820707
DBMS,11:23:56:235,secondary indexing in database | indexing | DBMS,u5iHc46KOyo,(2017-12-20T16:11:28Z),PT9M18S,26570,190,11,0,26569.82706929845
DBMS,11:23:56:791,Basics of Database Management System | Lecture 1| Database Management System,htMbbD6xFnw,(2019-05-28T10:30:03Z),PT5M15S,9151,164,12,0,9150.823961040262
DBMS,11:23:57:287,DBMS - String Related Operations in SQL,TzL3KAhC_Ys,(2018-01-25T06:44:54Z),PT4M42S,5044,33,2,0,5043.808300200915
DBMS,11:23:57:627,Lec-16: One to One relationship in DBMS in Hindi,s6MH7f3SnsY,(2018-08-10T09:59:59Z),PT16M44S,128921,4167,38,0,128921.30251325325
DBMS,11:23:58:062,Lec-99: Immediate Database Modification in DBMS | Log Based Recovery Methods,47LvbDGD4cc,(2018-11-15T14:00:00Z),PT6M19S,46495,928,14,0,46494.91529601171
DBMS,11:23:58:285,Introduction To DBMS | DBMS lectures in hindi | #1,T75o4KUhc9k,(2017-05-29T05:09:13Z),PT6M12S,121560,1411,35,0,121559.97303788502
DBMS,11:23:58:522,decomposition in dbms,H8RI1MM4ucI,(2018-03-08T00:31:19Z),PT11M43S,56293,469,35,0,56292.860423299804
DBMS,11:23:59:382,DBMS - Mapping Cardinalities,y4SFDTl67QU,(2018-01-24T12:37:08Z),PT3M17S,19219,133,4,0,19218.82025504011
DBMS,11:23:59:910,What Is RDBMS ? | What Is Relational Database Management System ? | Relational Model Explained.,6BSlwKkgCYU,(2019-10-16T17:03:47Z),PT8M41S,3562,51,6,0,3561.8104520719708
DBMS,11:24:00:131,8:30 AM - JRF December 2020 | ICT by Aditi Sharma | DBMS vs File System,Xpc680yNi7o,(2020-08-19T03:43:30Z),PT36M50S,1098,191,3,0,1097.8271888468441
DBMS,11:24:00:318,"1NF, 2NF, 3NF, BCNF, 4NF, 5NF, 6NF, Normal Forms, DBMS [Lec 10] GATE,NET, TRB-PG, RRBJE,ITOfficers",xMBdhyLzm88,(2019-05-21T01:02:05Z),PT15M57S,26868,390,34,0,26867.850978976843
DBMS,11:24:00:606,Clustered Indexing|Index Classification|DBMS-Tutorial 3,YFVoSqxJCoA,(2019-12-31T09:36:48Z),PT2M43S,292,6,1,0,291.8050723943327
DBMS,11:24:00:807,Lecture 3 What is Database in DBMS Hindi,DwXYO8HR8OU,(2015-11-16T05:26:14Z),PT7M20S,127250,1607,27,0,127249.99646936986
DBMS,11:24:01:060,HSC ICT Chapter 6 | DBMS | Database Model (Part-1) | Saadi Sir,jW-pXX8ngiE,(2018-11-29T16:44:31Z),PT21M24S,58712,1001,26,0,58711.924023044325
DBMS,11:24:01:299,Basics of Functional Dependency | Database Management System,1fr0BP_9-uE,(2014-09-01T06:07:29Z),PT2M59S,144430,715,86,0,144429.88983220424
DBMS,11:24:01:490,super key in dbms,MjA_Jx1z6ME,(2018-02-18T16:16:40Z),PT10M1S,99729,746,59,0,99728.89353820439
DBMS,11:24:02:255,DBMS - Aggregate Function in Relational Algebra,pVVKjbCW1e8,(2018-01-24T13:29:05Z),PT4M7S,16764,135,12,0,16763.820494136893
DBMS,11:24:02:472,DBMS IMPORTNANT BITS FOR DIGITAL ASSISTNT|| Grama sachivalayam || Data Base Management System,CSzovYq9-fo,(2020-06-18T01:09:08Z),PT9M7S,311,23,0,0,310.80710471699587
DBMS,11:24:03:353,#3 Sistem Manajemen Basis Data - Pertemuan 3 | Konsep Database Manajemen System (DBMS),malwNjeXvcs,(2020-05-03T07:14:38Z),PT10M43S,195,10,0,0,194.80555058790048
DBMS,11:24:03:986,16. Normalization Part 1 - Database Management Systems in Sinhala,Od9LwVhz4Hg,(2018-06-12T07:24:16Z),PT4M25S,17235,0,a,0,17234.80435510398
DBMS,11:24:04:590,DATA ABSTRACTION IN DBMS IN HINDI,vkBF2iDzinc,(2017-12-17T15:14:11Z),PT5M29S,21392,525,27,0,21391.867118009755
DBMS,11:24:05:314,File Organization &amp; Indexing in DBMS for GATE | DBMS GATE Questions| GATE Previous Year Solved Paper,XFXUkQY5jDg,(2018-10-21T14:30:00Z),PT26M55S,5416,51,6,0,5415.810452071971
DBMS,11:24:05:597,1. III B.Sc -  5th Sem - Computer Science -  DBMS - Introduction,qTYNF7szSlU,(2020-08-07T11:54:09Z),PT16M29S,898,15,0,0'},897.8061483298602
DBMS,11:24:05:908,Lec-29: Practice Question on Normalization | Database Management System,4h8VoRnRvnE,(2018-02-24T05:16:59Z),PT20M8S,93157,1754,19,0,93157.01404298347
DBMS,11:24:06:083,Part 1.2 #FileProcessingSystem #AdvantagesofFileProcessing #DisadvantagesofFileProcessing in DBMS,CqI0X8fNn2I,(2017-10-13T01:37:12Z),PT12M26S,197554,4001,63,0,197554.2826682202
DBMS,11:24:06:282,What is Degree of Relationship in ER diagram in DBMS || Types of relationship sets based on degree,EH0apZlJIdE,(2020-06-25T13:30:19Z),PT3M11S,129,22,0,0,128.80698516860392
DBMS,11:24:06:922,primary key in dbms | keys in DBMS |,p8iRFHfkI_Q,(2018-02-18T14:12:54Z),PT9M18S,82999,659,60,0,82998.88313749428
DBMS,11:24:07:169,DIGITAL ASSISTANT IMP BITS PART - 38 [ DBMS ],mvBokebxWk0,(2020-06-13T12:21:20Z),PT6M49S,193,17,0,0,192.80638742664416
DBMS,11:24:07:489,Part 3.8 #MinimalSet #CanonicalCover #Irreducibleset of Functional Dependencies in DBMS in Hindi,o0GQQFu-5C0,(2016-08-19T11:15:48Z),PT14M33S,376285,3784,80,0,376285.25672621914
DBMS,11:24:07:803,data model in dbms | DBMS-Data models | Database Models in DBMS,9lucCvD1Ppc,(2019-11-16T18:41:26Z),PT5M50S,11186,192,5,0,11185.827308395235
DBMS,11:24:07:994,Part 5.1 File structure in dbms in hindi | file organization in dbms in hindi | DBMS,RgYU5r9A5TU,(2017-05-02T07:38:56Z),PT5M42S,165197,1372,37,0,165196.96837549773
DBMS,11:24:08:442,Introduction To Object Oriented Databases - Object Based Databases - Database Management System,GM1jQpj43sk,(2019-10-18T15:44:56Z),PT5M,2616,26,6,0,2615.807463362172
DBMS,11:24:08:635,MySQL Tutorial For Beginners | Introduction to MySQL | Learn MySQL | MySQL Training | Edureka,WmGgxTpGs_8,(2018-10-24T05:29:23Z),PT2H5M58S,218049,2497,146,0,218049.1028674387
DBMS,11:24:09:085,PART 5.9 Numerical on Secondary Index | DBMS HINDI,Tmbv15xiIPo,(2017-05-05T04:01:06Z),PT7M29S,73284,611,4,0,73283.87739917147
DBMS,11:24:09:272,Lec-82: 2 Phase Locking(2PL) Protocol in Transaction Concurrency Control | DBMS,1pUaEDNLWi4,(2019-12-01T16:21:51Z),PT9M53S,31477,602,16,0,31476.876323235938
DBMS,11:24:09:721,Domain relational calculus in dbms | DRC | Bhanu Priya,wtAuIBxd3Bw,(2020-01-08T02:58:53Z),PT6M27S,6593,84,4,0,6592.814397168905
DBMS,11:24:10:042,Part 1 How to identify normal form in dbms | how to find highest normal form of a relation,rQib0A1oUfg,(2019-12-18T11:29:50Z),PT22M49S,11543,197,6,0,11542.827906137196
DBMS,11:24:10:362,Datenbanken und SQL Tutorial #2  - Datenbankmanagement-Systeme (DBMS),4MzAWa86y_g,(2018-02-14T17:38:17Z),PT5M38S,49640,1174,4,0,49639.94470491613
DBMS,11:24:10:682,Third Normal Form (3NF) | Database Normalization | DBMS,aAx_JoEDXQA,(2018-02-08T13:45:33Z),PT4M16S,421133,5692,147,0,421133.484824551
DBMS,11:24:10:987,DBMS|PART-1|Chapter-8| Malayalam | Tutorial| Computer Science |Computer Applications|+2 |exam tips,KJSSjNdK8Tg,(2020-05-16T17:06:27Z),PT13M28S,6457,248,7,0,6456.834003105186
DBMS,11:24:11:191,"Entity, Entity Type, Entity Set | Database Management System",F7j31IEBctU,(2014-07-14T09:31:21Z),PT7M12S,107570,973,62,0,107569.92067568935
DBMS,11:24:11:646,Participation in ER model || Dbms in telugu,aZAOKISbcN0,(2020-06-18T15:25:21Z),PT5M11S,81,8,0,0,80.80531149111657
DBMS,11:24:11:963,DBMS Mini Project tutorial - Part2 | Creating a Log-in form | Library Management System.,iSw9avMp9qQ,(2017-09-12T18:24:29Z),PT14M4S,33253,220,8,0,33252.83065575021
DBMS,11:24:12:149,Introduction to Database Management Systems 2: Architecture and Classification of DBMS&#39;s,ZgC1jPxXuHI,(2013-09-24T21:00:57Z),PT52M14S,30019,157,2,0,30018.823124201517
